Start time (UTC), 1100 
 Sky conditions, CO-SDNV 
 Other notes, Melinda & Felix. Melting conditions and pond lids melting. SSL present. NSDV. 
 Ship latitude, 88.11375
 Ship longitude, 109.49771
Position,  0,  5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60
Surface type, s, s, s, s, s, p, s, p, p, p, s, s, s
Surface thickness (cm),  0,  1,  3,  1,  1, 20,  1, 36, 36, 16,  5,  4,  0
Notes,                  NaN,                  NaN,                  NaN,                  NaN,                  NaN, thin ice lid on pond,                  NaN,                  NaN,                  NaN,                  NaN,                  NaN,                  NaN,                  NaN
Change in incident (%),10.0, 10.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Wavelengths,Albedo0,Albedo1,Albedo2,Albedo3,Albedo4,Albedo5,Albedo6,Albedo7,Albedo8,Albedo9,Albedo10,Albedo11,Albedo12
1250,0.051,0.044,0.048,,0.057,0.043,,,,0.037,,0.061,
1251,0.051,0.044,0.047,,0.055,,,,,0.036,0.053,0.061,
1252,0.050,0.044,0.047,0.062,0.055,,,,,0.038,0.056,0.063,
1253,0.049,0.044,0.046,0.063,0.054,,,,,0.040,0.057,0.065,
1254,0.048,0.045,0.044,0.063,0.053,,,,,0.042,0.056,0.067,
1255,0.048,0.047,0.041,0.064,0.055,,,,,0.041,0.056,0.069,
1256,0.049,0.049,0.039,0.064,0.056,,,,,0.040,0.055,0.069,
1257,0.050,0.053,0.038,0.064,0.057,,,,,0.037,0.055,0.068,
1258,0.051,0.056,0.038,0.065,0.058,,,,,0.035,0.056,0.067,
1259,0.052,0.058,0.039,0.065,0.057,,,,0.057,0.034,0.058,0.065,
1260,0.052,0.058,0.041,0.064,0.057,,,,0.054,0.035,0.060,0.065,
1261,0.052,0.057,0.044,0.064,0.057,,,,0.050,0.035,0.063,0.066,
1262,0.051,0.055,0.047,0.065,0.058,,,,,0.036,0.067,0.069,
1263,0.051,0.053,0.049,0.066,0.061,,,,,0.035,0.070,0.072,
1264,0.050,0.052,0.052,0.069,0.064,,,,,0.033,,0.075,
1265,0.050,0.051,0.053,0.072,,,,,,0.033,,0.077,
1266,0.050,0.051,0.054,0.075,,,,,,0.033,,0.079,
1267,0.050,0.052,0.054,0.075,,,,,,0.031,,,
1268,0.050,0.053,0.053,0.075,,,,,,0.029,,,
1269,0.051,0.054,0.054,0.073,,,,,,,,,
1270,0.052,0.054,0.054,0.070,,,,,,,,,
1271,0.051,0.053,0.054,0.070,,,,,,,,,
1272,0.050,0.050,0.055,0.070,,,,,,,,,
1273,0.048,0.046,0.056,0.070,,,,,,,,,
1274,0.045,0.044,0.057,0.071,,,,,,,,,
1275,0.044,,0.057,0.073,,,,,,,,,
1276,0.043,,0.057,0.077,,,,,,,,,
1277,0.042,,0.056,,,,,,,,,,
1278,0.040,,0.054,,,,,,,,,,0.108
1279,0.039,,0.053,,,,,,,,,,0.108
1280,0.038,,0.054,,,,,,,,,,0.107
1281,0.037,,0.054,,,,,,,,0.063,,0.106
1282,0.038,,0.053,,,,,,,,,,0.103
1283,0.040,,0.053,,,,,,,,,0.072,0.099
1284,0.040,,0.052,,,,,,,,,0.069,
1285,0.040,,0.052,,,,,,,,,0.068,
1286,0.040,,0.055,,,,,,,,,0.067,
1287,0.040,,0.058,,,,,,,,,0.067,
1288,0.041,,0.060,,,,,,,,,0.067,
1289,0.042,,0.060,,,,,,,,,0.069,
1290,0.043,,0.059,,,,,,,,,0.070,
1291,0.044,0.046,0.058,,,,,,,,,0.071,
1292,0.044,0.047,0.058,,,,,,,,,0.071,
1293,0.044,0.047,0.059,,,,,,,,,0.071,
1294,0.045,0.048,0.063,,,,,,,,,0.071,
1295,0.046,0.048,,,,,,,,,,0.071,
1296,0.048,0.047,,,,,,,,,,0.073,
1297,0.049,0.046,,,,,,,,,,0.075,
1298,0.048,0.047,,,,,,,0.050,,,0.078,
1299,0.048,0.047,,,,,,,0.050,,,0.083,
1300,0.048,0.047,,,,,,,0.051,,,0.084,
1301,0.049,0.048,,,,,,,0.051,,,0.085,
1302,0.049,0.050,,,,,,,0.052,,,0.085,
1303,0.049,0.051,,,,,,,0.055,,,0.082,
1304,0.049,0.054,,,,,,,0.057,,,0.080,
1305,0.049,0.056,,,0.051,,,,0.058,,,0.080,
1306,0.050,0.057,,,0.053,,,,0.059,,,0.079,
1307,0.051,0.058,,,0.053,,,,0.060,,,0.081,
1308,0.053,0.058,,,0.053,,,,0.061,,,0.082,
1309,0.054,0.057,,,0.052,,,,0.060,,,0.085,
1310,0.055,0.057,,,0.054,,,,0.059,,,0.087,
1311,0.055,0.058,,,0.056,,,,0.056,,,0.087,
1312,0.054,0.059,,,0.059,,,,0.053,,,0.087,
1313,0.054,0.059,,,,,,,0.054,,,0.086,
1314,0.054,0.060,,,,,,,0.054,,,0.085,
1315,0.056,0.060,,,,,,,0.053,,,0.086,
1316,0.059,0.059,,,,,,,0.052,,,0.087,
1317,0.061,0.058,,,,,,,0.050,,,0.086,
1318,0.062,0.058,,,,,,,0.047,,,0.085,
1319,0.063,0.056,,,,,,,0.044,,,0.084,
1320,0.062,0.053,,,,,,,0.041,,,,
1321,0.062,0.051,,,,,,,,,,,
1322,0.063,0.048,,,,,,,,,,,
1323,0.065,0.046,,,,,,,,,,,
1324,0.067,0.046,,,,,,,,,,,
1325,0.069,0.046,,,,,,,,,,,
1326,0.071,0.046,,,,,,,,,,,
1327,0.074,0.044,,,,,,,,,,,
1328,,0.040,,,,,,,,,,,
1329,,,,,,,,,,,,,
1330,,,,,,,,,,,,,
1331,,,,,,,,,,,,,
1332,,,,,,,,,,,,,
1333,,,,,,,,,,,,,
1334,,,,,,,,,,,,,
1335,,,,,,,,,,,,,
1336,,,,,,,,,,,,,
1337,,,,,,,,,,,,,
1338,,,,,,,,,,,,,
1339,,,,,,,,,,,,,
1340,,,,,,,,,,,,,
1341,,,,,,,,,,,,,
1342,,,,,,,,,,,,,
1343,,,,,,,,,,,,,
1344,,,,,,,,,,,,,
1345,,,,,,,,,,,,,
1346,,,,,,,,,,,,,
1347,,,,,,,,,,,,,
1348,,,,,,,,,,,,,
1349,,,,,,,,,,,,,
1350,,,,,,,,,,,,,
1351,,,,,,,,,,,,,
1352,,,,,,,,,,,,,
1353,,,,,,,,,,,,,
1354,,,,,,,,,,,,,
1355,,,,,,,,,,,,,
1356,,,,,,,,,,,,,
1357,,,,,,,,,,,,,
1358,,,,,,,,,,,,,
1359,,,,,,,,,,,,,
1360,,,,,,,,,,,,,
1361,,,,,,,,,,,,,
1362,,,,,,,,,,,,,
1363,,,,,,,,,,,,,
1364,,,,,,,,,,,,,
1365,,,,,,,,,,,,,
1366,,,,,,,,,,,,,
1367,,,,,,,,,,,,,
1368,,,,,,,,,,,,,
1369,,,,,,,,,,,,,
1370,,,,,,,,,,,,,
1371,,,,,,,,,,,,,
1372,,,,,,,,,,,,,
1373,,,,,,,,,,,,,
1374,,,,,,,,,,,,,
1375,,,,,,,,,,,,,
1376,,,,,,,,,,,,,
1377,,,,,,,,,,,,,
1378,,,,,,,,,,,,,
1379,,,,,,,,,,,,,
1380,,,,,,,,,,,,,
1381,,,,,,,,,,,,,
1382,,,,,,,,,,,,,
1383,,,,,,,,,,,,,
1384,,,,,,,,,,,,,
1385,,,,,,,,,,,,,
1386,,,,,,,,,,,,,
1387,,,,,,,,,,,,,
1388,,,,,,,,,,,,,
1389,,,,,,,,,,,,,
1390,,,,,,,,,,,,,
1391,,,,,,,,,,,,,
1392,,,,,,,,,,,,,
1393,,,,,,,,,,,,,
1394,,,,,,,,,,,,,
1395,,,,,,,,,,,,,
1396,,,,,,,,,,,,,
1397,,,,,,,,,,,,,
1398,,,,,,,,,,,,,
1399,,,,,,,,,,,,,
1400,,,,,,,,,,,,,
1401,,,,,,,,,,,,,
1402,,,,,,,,,,,,,
1403,,,,,,,,,,,,,
1404,,,,,,,,,,,,,
1405,,,,,,,,,,,,,
1406,,,,,,,,,,,,,
1407,,,,,,,,,,,,,
1408,,,,,,,,,,,,,
1409,,,,,,,,,,,,,
1410,,,,,,,,,,,,,
1411,,,,,,,,,,,,,
1412,,,,,,,,,,,,,
1413,,,,,,,,,,,,,
1414,,,,,,,,,,,,,
1415,,,,,,,,,,,,,
1416,,,,,,,,,,,,,
1417,,,,,,,,,,,,,
1418,,,,,,,,,,,,,
1419,,,,,,,,,,,,,
1420,,,,,,,,,,,,,
1421,,,,,,,,,,,,,
1422,,,,,,,,,,,,,
1423,,,,,,,,,,,,,
1424,,,,,,,,,,,,,
1425,,,,,,,,,,,,,
1426,,,,,,,,,,,,,
1427,,,,,,,,,,,,,
1428,,,,,,,,,,,,,
1429,,,,,,,,,,,,,
1430,,,,,,,,,,,,,
1431,,,,,,,,,,,,,
1432,,,,,,,,,,,,,
1433,,,,,,,,,,,,,
1434,,,,,,,,,,,,,
1435,,,,,,,,,,,,,
1436,,,,,,,,,,,,,
1437,,,,,,,,,,,,,
1438,,,,,,,,,,,,,
1439,,,,,,,,,,,,,
1440,,,,,,,,,,,,,
1441,,,,,,,,,,,,,
1442,,,,,,,,,,,,,
1443,,,,,,,,,,,,,
1444,,,,,,,,,,,,,
1445,,,,,,,,,,,,,
1446,,,,,,,,,,,,,
1447,,,,,,,,,,,,,
1448,,,,,,,,,,,,,
1449,,,,,,,,,,,,,
1450,,,,,,,,,,,,,
1451,,,,,,,,,,,,,
1452,,,,,,,,,,,,,
1453,,,,,,,,,,,,,
1454,,,,,,,,,,,,,
1455,,,,,,,,,,,,,
1456,,,,,,,,,,,,,
1457,,,,,,,,,,,,,
1458,,,,,,,,,,,,,
1459,,,,,,,,,,,,,
1460,,,,,,,,,,,,,
1461,,,,,,,,,,,,,
1462,,,,,,,,,,,,,
1463,,,,,,,,,,,,,
1464,,,,,,,,,,,,,
1465,,,,,,,,,,,,,
1466,,,,,,,,,,,,,
1467,,,,,,,,,,,,,
1468,,,,,,,,,,,,,
1469,,,,,,,,,,,,,
1470,,,,,,,,,,,,,
1471,,,,,,,,,,,,,
1472,,,,,,,,,,,,,
1473,,,,,,,,,,,,,
1474,,,,,,,,,,,,,
1475,,,,,,,,,,,,,
1476,,,,,,,,,,,,,
1477,,,,,,,,,,,,,
1478,,,,,,,,,,,,,
1479,,,,,,,,,,,,,
1480,,,,,,,,,,,,,
1481,,,,,,,,,,,,,
1482,,,,,,,,,,,,,
1483,,,,,,,,,,,,,
1484,,,,,,,,,,,,,
1485,,,,,,,,,,,,,
1486,,,,,,,,,,,,,
1487,,,,,,,,,,,,,
1488,,,,,,,,,,,,,
1489,,,,,,,,,,,,,
1490,,,,,,,,,,,,,
1491,,,,,,,,,,,,,
1492,,,,,,,,,,,,,
1493,,,,,,,,,,,,,
1494,,,,,,,,,,,,,
1495,,,,,,,,,,,,,
1496,,,,,,,,,,,,,
1497,,,,,,,,,,,,,
1498,,,,,,,,,,,,,
1499,,,,,,,,,,,,,
1500,,,,,,,,,,,,,
1501,,,,,,,,,,,,,
1502,,,,,,,,,,,,,
1503,,,,,,,,,,,,,
1504,,,,,,,,,,,,,
1505,,,,,,,,,,,,,
1506,,,,,,,,,,,,,
1507,,,,,,,,,,,,,
1508,,,,,,,,,,,,,
1509,,,,,,,,,,,,,
1510,,,,,,,,,,,,,
1511,,,,,,,,,,,,,
1512,,,,,,,,,,,,,
1513,,,,,,,,,,,,,
1514,,,,,,,,,,,,,
1515,,,,,,,,,,,,,
1516,,,,,,,,,,,,,
1517,,,,,,,,,,,,,
1518,,,,,,,,,,,,,
1519,,,,,,,,,,,,,
1520,,,,,,,,,,,,,
1521,,,,,,,,,,,,,
1522,,,,,,,,,,,,,
1523,,,,,,,,,,,,,
1524,,,,,,,,,,,,,
1525,,,,,,,,,,,,,
1526,,,,,,,,,,,,,
1527,,,,,,,,,,,,,
1528,,,,,,,,,,,,,
1529,,,,,,,,,,,,,
1530,,,,,,,,,,,,,
1531,,,,,,,,,,,,,
1532,,,,,,,,,,,,,
1533,,,,,,,,,,,,,
1534,,,,,,,,,,,,,
1535,,,,,,,,,,,,,
1536,,,,,,,,,,,,,
1537,,,,,,,,,,,,,
1538,,,,,,,,,,,,,
1539,,,,,,,,,,,,,
1540,,,,,,,,,,,,,
1541,,,,,,,,,,,,,
1542,,,,,,,,,,,,,
1543,,,,,,,,,,,,,
1544,,,,,,,,,,,,,
1545,,,,,,,,,,,,,
1546,,,,,,,,,,,,,
1547,,,,,,,,,,,,,
1548,,,,,,,,,,,,,
1549,,,,,,,,,,,,,
1550,,,,,,,,,,,,,
1551,,,,,,,,,,,,,
1552,,,,,,,,,,,,,
1553,,,,,,,,,,,,,
1554,,,,,,,,,,,,,
1555,,,,,,,,,,,,,
1556,,,,,,,,,,,,,
1557,,,,,,,,,,,,,
1558,,,,,,,,,,,,,
1559,,,,,,,,,,,,,
1560,,,,,,,,,,,,,
1561,,,,,,,,,,,,,
1562,,,,,,,,,,,,,
1563,,,,,,,,,,,,,
1564,,,,,,,,,,,,,
1565,,,,,,,,,,,,,
1566,,,,,,,,,,,,,
1567,,,,,,,,,,,,,
1568,,,,,,,,,,,,,
1569,,,,,,,,,,,,,
1570,,,,,,,,,,,,,
1571,,,,,,,,,,,,,
1572,,,,,,,,,,,,,
1573,,,,,,,,,,,,,
1574,,,,,,,,,,,,,
1575,,,,,,,,,,,,,
1576,,,,,,,,,,,,,
1577,,,,,,,,,,,,,
1578,,,,,,,,,,,,,
1579,,,,,,,,,,,,,
1580,,,,,,,,,,,,,
1581,,,,,,,,,,,,,
1582,,,,,,,,,,,,,
1583,,,,,,,,,,,,,
1584,,,,,,,,,,,,,
1585,,,,,,,,,,,,,
1586,,,,,,,,,,,,,
1587,,,,,,,,,,,,,
1588,,,,,,,,,,,,,
1589,,,,,,,,,,,,,
1590,,,,,,,,,,,,,
1591,,,,,,,,,,,,,
1592,,,,,,,,,,,,,
1593,,,,,,,,,,,,,
1594,,,,,,,,,,,,,
1595,,,,,,,,,,,,,
1596,,,,,,,,,,,,,
1597,,,,,,,,,,,,,
1598,,,,,,,,,,,,,
1599,,,,,,,,,,,,,
1600,,,,,,,,,,,,,
1601,,,,,,,,,,,,,
1602,,,,,,,,,,,,,
1603,,,,,,,,,,,,,
1604,,,,,,,,,,,,,
1605,,,,,,,,,,,,,
1606,,,,,,,,,,,,,
1607,,,,,,,,,,,,,
1608,,,,,,,,,,,,,
1609,,,,,,,,,,,,,
1610,,,,,,,,,,,,,
1611,,,,,,,,,,,,,
1612,,,,,,,,,,,,,
1613,,,,,,,,,,,,,
1614,,,,,,,,,,,,,
1615,,,,,,,,,,,,,
1616,,,,,,,,,,,,,
1617,,,,,,,,,,,,,
1618,,,,,,,,,,,,,
1619,,,,,,,,,,,,,
1620,,,,,,,,,,,,,
1621,,,,,,,,,,,,,
1622,,,,,,,,,,,,,
1623,,,,,,,,,,,,,
1624,,,,,,,,,,,,,
1625,,,,,,,,,,,,,
1626,,,,,,,,,,,,,
1627,,,,,,,,,,,,,
1628,,,,,,,,,,,,,
1629,,,,,,,,,,,,,
1630,,,,,,,,,,,,,
1631,,,,,,,,,,,,,
1632,,,,,,,,,,,,,
1633,,,,,,,,,,,,,
1634,,,,,,,,,,,,,
1635,,,,,,,,,,,,,
1636,,,,,,,,,,,,,
1637,,,,,,,,,,,,,
1638,,,,,,,,,,,,,
1639,,,,,,,,,,,,,
1640,,,,,,,,,,,,,
1641,,,,,,,,,,,,,
1642,,,,,,,,,,,,,
1643,,,,,,,,,,,,,
1644,,,,,,,,,,,,,
1645,,,,,,,,,,,,,
1646,,,,,,,,,,,,,
1647,,,,,,,,,,,,,
1648,,,,,,,,,,,,,
1649,,,,,,,,,,,,,
1650,,,,,,,,,,,,,
1651,,,,,,,,,,,,,
1652,,,,,,,,,,,,,
1653,,,,,,,,,,,,,
1654,,,,,,,,,,,,,
1655,,,,,,,,,,,,,
1656,,,,,,,,,,,,,
1657,,,,,,,,,,,,,
1658,,,,,,,,,,,,,
1659,,,,,,,,,,,,,
1660,,,,,,,,,,,,,
1661,,,,,,,,,,,,,
1662,,,,,,,,,,,,,
1663,,,,,,,,,,,,,
1664,,,,,,,,,,,,,
1665,,,,,,,,,,,,,
1666,,,,,,,,,,,,,
1667,,,,,,,,,,,,,
1668,,,,,,,,,,,,,
1669,,,,,,,,,,,,,
1670,,,,,,,,,,,,,
1671,,,,,,,,,,,,,
1672,,,,,,,,,,,,,
1673,,,,,,,,,,,,,
1674,,,,,,,,,,,,,
1675,,,,,,,,,,,,,
1676,,,,,,,,,,,,,
1677,,,,,,,,,,,,,
1678,,,,,,,,,,,,,
1679,,,,,,,,,,,,,
1680,,,,,,,,,,,,,
1681,,,,,,,,,,,,,
1682,,,,,,,,,,,,,
1683,,,,,,,,,,,,,
1684,,,,,,,,,,,,,
1685,,,,,,,,,,,,,
1686,,,,,,,,,,,,,
1687,,,,,,,,,,,,,
1688,,,,,,,,,,,,,
1689,,,,,,,,,,,,,
1690,,,,,,,,,,,,,
1691,,,,,,,,,,,,,
1692,,,,,,,,,,,,,
1693,,,,,,,,,,,,,
1694,,,,,,,,,,,,,
1695,,,,,,,,,,,,,
1696,,,,,,,,,,,,,
1697,,,,,,,,,,,,,
1698,,,,,,,,,,,,,
1699,,,,,,,,,,,,,
1700,,,,,,,,,,,,,
1701,,,,,,,,,,,,,
1702,,,,,,,,,,,,,
1703,,,,,,,,,,,,,
1704,,,,,,,,,,,,,
1705,,,,,,,,,,,,,
1706,,,,,,,,,,,,,
1707,,,,,,,,,,,,,
1708,,,,,,,,,,,,,
1709,,,,,,,,,,,,,
1710,,,,,,,,,,,,,
1711,,,,,,,,,,,,,
1712,,,,,,,,,,,,,
1713,,,,,,,,,,,,,
1714,,,,,,,,,,,,,
1715,,,,,,,,,,,,,
1716,,,,,,,,,,,,,
1717,,,,,,,,,,,,,
1718,,,,,,,,,,,,,
1719,,,,,,,,,,,,,
1720,,,,,,,,,,,,,
1721,,,,,,,,,,,,,
1722,,,,,,,,,,,,,
1723,,,,,,,,,,,,,
1724,,,,,,,,,,,,,
1725,,,,,,,,,,,,,
1726,,,,,,,,,,,,,
1727,,,,,,,,,,,,,
1728,,,,,,,,,,,,,
1729,,,,,,,,,,,,,
1730,,,,,,,,,,,,,
1731,,,,,,,,,,,,,
1732,,,,,,,,,,,,,
1733,,,,,,,,,,,,,
1734,,,,,,,,,,,,,
1735,,,,,,,,,,,,,
1736,,,,,,,,,,,,,
1737,,,,,,,,,,,,,
1738,,,,,,,,,,,,,
1739,,,,,,,,,,,,,
1740,,,,,,,,,,,,,
1741,,,,,,,,,,,,,
1742,,,,,,,,,,,,,
1743,,,,,,,,,,,,,
1744,,,,,,,,,,,,,
1745,,,,,,,,,,,,,
1746,,,,,,,,,,,,,
1747,,,,,,,,,,,,,
1748,,,,,,,,,,,,,
1749,,,,,,,,,,,,,
1750,,,,,,,,,,,,,
1751,,,,,,,,,,,,,
1752,,,,,,,,,,,,,
1753,,,,,,,,,,,,,
1754,,,,,,,,,,,,,
1755,,,,,,,,,,,,,
1756,,,,,,,,,,,,,
1757,,,,,,,,,,,,,
1758,,,,,,,,,,,,,
1759,,,,,,,,,,,,,
1760,,,,,,,,,,,,,
1761,,,,,,,,,,,,,
1762,,,,,,,,,,,,,
1763,,,,,,,,,,,,,
1764,,,,,,,,,,,,,
1765,,,,,,,,,,,,,
1766,,,,,,,,,,,,,
1767,,,,,,,,,,,,,
1768,,,,,,,,,,,,,
1769,,,,,,,,,,,,,
1770,,,,,,,,,,,,,
1771,,,,,,,,,,,,,
1772,,,,,,,,,,,,,
1773,,,,,,,,,,,,,
1774,,,,,,,,,,,,,
1775,,,,,,,,,,,,,
1776,,,,,,,,,,,,,
1777,,,,,,,,,,,,,
1778,,,,,,,,,,,,,
1779,,,,,,,,,,,,,
1780,,,,,,,,,,,,,
1781,,,,,,,,,,,,,
1782,,,,,,,,,,,,,
1783,,,,,,,,,,,,,
1784,,,,,,,,,,,,,
1785,,,,,,,,,,,,,
1786,,,,,,,,,,,,,
1787,,,,,,,,,,,,,
1788,,,,,,,,,,,,,
1789,,,,,,,,,,,,,
1790,,,,,,,,,,,,,
1791,,,,,,,,,,,,,
1792,,,,,,,,,,,,,
1793,,,,,,,,,,,,,
1794,,,,,,,,,,,,,
1795,,,,,,,,,,,,,
1796,,,,,,,,,,,,,
1797,,,,,,,,,,,,,
1798,,,,,,,,,,,,,
1799,,,,,,,,,,,,,
1800,,,,,,,,,,,,,
1801,,,,,,,,,,,,,
1802,,,,,,,,,,,,,
1803,,,,,,,,,,,,,
1804,,,,,,,,,,,,,
1805,,,,,,,,,,,,,
1806,,,,,,,,,,,,,
1807,,,,,,,,,,,,,
1808,,,,,,,,,,,,,
1809,,,,,,,,,,,,,
1810,,,,,,,,,,,,,
1811,,,,,,,,,,,,,
1812,,,,,,,,,,,,,
1813,,,,,,,,,,,,,
1814,,,,,,,,,,,,,
1815,,,,,,,,,,,,,
1816,,,,,,,,,,,,,
1817,,,,,,,,,,,,,
1818,,,,,,,,,,,,,
1819,,,,,,,,,,,,,
1820,,,,,,,,,,,,,
1821,,,,,,,,,,,,,
1822,,,,,,,,,,,,,
1823,,,,,,,,,,,,,
1824,,,,,,,,,,,,,
1825,,,,,,,,,,,,,
1826,,,,,,,,,,,,,
1827,,,,,,,,,,,,,
1828,,,,,,,,,,,,,
1829,,,,,,,,,,,,,
1830,,,,,,,,,,,,,
1831,,,,,,,,,,,,,
1832,,,,,,,,,,,,,
1833,,,,,,,,,,,,,
1834,,,,,,,,,,,,,
1835,,,,,,,,,,,,,
1836,,,,,,,,,,,,,
1837,,,,,,,,,,,,,
1838,,,,,,,,,,,,,
1839,,,,,,,,,,,,,
1840,,,,,,,,,,,,,
1841,,,,,,,,,,,,,
1842,,,,,,,,,,,,,
1843,,,,,,,,,,,,,
1844,,,,,,,,,,,,,
1845,,,,,,,,,,,,,
1846,,,,,,,,,,,,,
1847,,,,,,,,,,,,,
1848,,,,,,,,,,,,,
1849,,,,,,,,,,,,,
1850,,,,,,,,,,,,,
1851,,,,,,,,,,,,,
1852,,,,,,,,,,,,,
1853,,,,,,,,,,,,,
1854,,,,,,,,,,,,,
1855,,,,,,,,,,,,,
1856,,,,,,,,,,,,,
1857,,,,,,,,,,,,,
1858,,,,,,,,,,,,,
1859,,,,,,,,,,,,,
1860,,,,,,,,,,,,,
1861,,,,,,,,,,,,,
1862,,,,,,,,,,,,,
1863,,,,,,,,,,,,,
1864,,,,,,,,,,,,,
1865,,,,,,,,,,,,,
1866,,,,,,,,,,,,,
1867,,,,,,,,,,,,,
1868,,,,,,,,,,,,,
1869,,,,,,,,,,,,,
1870,,,,,,,,,,,,,
1871,,,,,,,,,,,,,
1872,,,,,,,,,,,,,
1873,,,,,,,,,,,,,
1874,,,,,,,,,,,,,
1875,,,,,,,,,,,,,
1876,,,,,,,,,,,,,
1877,,,,,,,,,,,,,
1878,,,,,,,,,,,,,
1879,,,,,,,,,,,,,
1880,,,,,,,,,,,,,
1881,,,,,,,,,,,,,
1882,,,,,,,,,,,,,
1883,,,,,,,,,,,,,
1884,,,,,,,,,,,,,
1885,,,,,,,,,,,,,
1886,,,,,,,,,,,,,
1887,,,,,,,,,,,,,
1888,,,,,,,,,,,,,
1889,,,,,,,,,,,,,
1890,,,,,,,,,,,,,
1891,,,,,,,,,,,,,
1892,,,,,,,,,,,,,
1893,,,,,,,,,,,,,
1894,,,,,,,,,,,,,
1895,,,,,,,,,,,,,
1896,,,,,,,,,,,,,
1897,,,,,,,,,,,,,
1898,,,,,,,,,,,,,
1899,,,,,,,,,,,,,
1900,,,,,,,,,,,,,
1901,,,,,,,,,,,,,
1902,,,,,,,,,,,,,
1903,,,,,,,,,,,,,
1904,,,,,,,,,,,,,
1905,,,,,,,,,,,,,
1906,,,,,,,,,,,,,
1907,,,,,,,,,,,,,
1908,,,,,,,,,,,,,
1909,,,,,,,,,,,,,
1910,,,,,,,,,,,,,
1911,,,,,,,,,,,,,
1912,,,,,,,,,,,,,
1913,,,,,,,,,,,,,
1914,,,,,,,,,,,,,
1915,,,,,,,,,,,,,
1916,,,,,,,,,,,,,
1917,,,,,,,,,,,,,
1918,,,,,,,,,,,,,
1919,,,,,,,,,,,,,
1920,,,,,,,,,,,,,
1921,,,,,,,,,,,,,
1922,,,,,,,,,,,,,
1923,,,,,,,,,,,,,
1924,,,,,,,,,,,,,
1925,,,,,,,,,,,,,
1926,,,,,,,,,,,,,
1927,,,,,,,,,,,,,
1928,,,,,,,,,,,,,
1929,,,,,,,,,,,,,
1930,,,,,,,,,,,,,
1931,,,,,,,,,,,,,
1932,,,,,,,,,,,,,
1933,,,,,,,,,,,,,
1934,,,,,,,,,,,,,
1935,,,,,,,,,,,,,
1936,,,,,,,,,,,,,
1937,,,,,,,,,,,,,
1938,,,,,,,,,,,,,
1939,,,,,,,,,,,,,
1940,,,,,,,,,,,,,
1941,,,,,,,,,,,,,
1942,,,,,,,,,,,,,
1943,,,,,,,,,,,,,
1944,,,,,,,,,,,,,
1945,,,,,,,,,,,,,
1946,,,,,,,,,,,,,
1947,,,,,,,,,,,,,
1948,,,,,,,,,,,,,
1949,,,,,,,,,,,,,
1950,,,,,,,,,,,,,
1951,,,,,,,,,,,,,
1952,,,,,,,,,,,,,
1953,,,,,,,,,,,,,
1954,,,,,,,,,,,,,
1955,,,,,,,,,,,,,
1956,,,,,,,,,,,,,
1957,,,,,,,,,,,,,
1958,,,,,,,,,,,,,
1959,,,,,,,,,,,,,
1960,,,,,,,,,,,,,
1961,,,,,,,,,,,,,
1962,,,,,,,,,,,,,
1963,,,,,,,,,,,,,
1964,,,,,,,,,,,,,
1965,,,,,,,,,,,,,
1966,,,,,,,,,,,,,
1967,,,,,,,,,,,,,
1968,,,,,,,,,,,,,
1969,,,,,,,,,,,,,
1970,,,,,,,,,,,,,
1971,,,,,,,,,,,,,
1972,,,,,,,,,,,,,
1973,,,,,,,,,,,,,
1974,,,,,,,,,,,,,
1975,,,,,,,,,,,,,
1976,,,,,,,,,,,,,
1977,,,,,,,,,,,,,
1978,,,,,,,,,,,,,
1979,,,,,,,,,,,,,
1980,,,,,,,,,,,,,
1981,,,,,,,,,,,,,
1982,,,,,,,,,,,,,
1983,,,,,,,,,,,,,
1984,,,,,,,,,,,,,
1985,,,,,,,,,,,,,
1986,,,,,,,,,,,,,
1987,,,,,,,,,,,,,
1988,,,,,,,,,,,,,
1989,,,,,,,,,,,,,
1990,,,,,,,,,,,,,
1991,,,,,,,,,,,,,
1992,,,,,,,,,,,,,
1993,,,,,,,,,,,,,
1994,,,,,,,,,,,,,
1995,,,,,,,,,,,,,
1996,,,,,,,,,,,,,
1997,,,,,,,,,,,,,
1998,,,,,,,,,,,,,
1999,,,,,,,,,,,,,
2000,,,,,,,,,,,,,
2001,,,,,,,,,,,,,
2002,,,,,,,,,,,,,
2003,,,,,,,,,,,,,
2004,,,,,,,,,,,,,
2005,,,,,,,,,,,,,
2006,,,,,,,,,,,,,
2007,,,,,,,,,,,,,
2008,,,,,,,,,,,,,
2009,,,,,,,,,,,,,
2010,,,,,,,,,,,,,
2011,,,,,,,,,,,,,
2012,,,,,,,,,,,,,
2013,,,,,,,,,,,,,
2014,,,,,,,,,,,,,
2015,,,,,,,,,,,,,
2016,,,,,,,,,,,,,
2017,,,,,,,,,,,,,
2018,,,,,,,,,,,,,
2019,,,,,,,,,,,,,
2020,,,,,,,,,,,,,
2021,,,,,,,,,,,,,
2022,,,,,,,,,,,,,
2023,,,,,,,,,,,,,
2024,,,,,,,,,,,,,
2025,,,,,,,,,,,,,
2026,,,,,,,,,,,,,
2027,,,,,,,,,,,,,
2028,,,,,,,,,,,,,
